dataset,strategy,fit_method,accuracy,brier_score,time,num_rules,num_preds,trial_count
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.986335403726708,0.9865413559831056,39.04022789001465,11,15,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9987577639751553,0.9986776136914286,39.05630326271057,14,15,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9962732919254659,0.9953192399930435,39.21781086921692,12,14,30
Weight Lifting,round_robin,FOLD-RM (fit),0.9987577639751553,0.9983317726971429,37.14515161514282,9,10,30
Weight Lifting,round_robin,FOLD-RM (fit),0.9987577639751553,0.9984974081332919,37.03945851325989,9,10,30
Weight Lifting,round_robin,FOLD-RM (fit),1.0,0.9996257895085714,37.65745949745178,10,11,30
Weight Lifting,round_robin,FOLD-RM (fit),0.9975155279503105,0.9973461418450932,38.27847146987915,9,10,30
Weight Lifting,round_robin,FOLD-RM (fit),1.0,0.9997979666703105,38.627418994903564,10,12,30
Weight Lifting,round_robin,FOLD-RM (fit),0.9937888198757764,0.9935163785500621,38.633548736572266,10,11,30
Weight Lifting,round_robin,FOLD-RM (fit),0.9987577639751553,0.998337782087205,39.06962752342224,10,11,30
Weight Lifting,round_robin,FOLD-RM (fit),1.0,0.9997530440339131,39.16132712364197,10,11,30
Weight Lifting,round_robin,FOLD-RM (fit),1.0,0.9997443956563975,38.93231415748596,10,11,30
Weight Lifting,round_robin,FOLD-RM (fit),1.0,0.9996949111029814,39.43515610694885,11,12,30
Weight Lifting,round_robin,FOLD-RM (fit),1.0,0.9997329149549068,39.32937836647034,10,12,30
Weight Lifting,round_robin,FOLD-RM (fit),0.9962732919254659,0.9959720931198757,39.40402364730835,10,11,30
Weight Lifting,round_robin,FOLD-RM (fit),0.9975155279503105,0.99720743538,39.694374561309814,9,10,30
Weight Lifting,round_robin,FOLD-RM (fit),1.0,0.9997225498657143,39.77264881134033,10,12,30
Weight Lifting,round_robin,FOLD-RM (fit),0.9987577639751553,0.998452963106087,40.0584819316864,11,12,30
Weight Lifting,round_robin,FOLD-RM (fit),1.0,0.9996791473141615,40.10937738418579,11,12,30
Weight Lifting,round_robin,FOLD-RM (fit),0.9975155279503105,0.9971134080803727,40.308605909347534,11,12,30
Weight Lifting,round_robin,FOLD-RM (fit),0.9987577639751553,0.9985810547155279,40.20008707046509,11,12,30
Weight Lifting,round_robin,FOLD-RM (fit),1.0,0.9997836232741615,40.221884965896606,12,13,30
Weight Lifting,round_robin,FOLD-RM (fit),0.9987577639751553,0.9982888650792546,40.63849139213562,12,13,30
Weight Lifting,round_robin,FOLD-RM (fit),0.9987577639751553,0.9988807013926708,40.41135573387146,11,12,30
Weight Lifting,round_robin,FOLD-RM (fit),1.0,0.9998526258813665,40.60524344444275,10,12,30
Weight Lifting,round_robin,FOLD-RM (fit),0.9975155279503105,0.997532607416646,40.22955250740051,11,12,30
Weight Lifting,round_robin,FOLD-RM (fit),1.0,0.9997402237413665,40.35086011886597,11,12,30
Weight Lifting,round_robin,FOLD-RM (fit),1.0,0.9996162240705591,40.82444214820862,11,12,30
Weight Lifting,round_robin,FOLD-RM (fit),0.9987577639751553,0.99847413112559,40.502776861190796,11,12,30
Weight Lifting,round_robin,FOLD-RM (fit),1.0,0.9997957466131677,40.55882978439331,11,12,30
Weight Lifting,round_robin,FOLD-RM (fit),0.9987577639751553,0.9984888634216149,40.949097633361816,12,13,30
Weight Lifting,round_robin,FOLD-RM (fit),0.9950310559006211,0.9954464096068323,40.839006662368774,13,15,30
Weight Lifting,round_robin,FOLD-RM (fit),0.9975155279503105,0.9971844196237267,41.73055982589722,15,16,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9962732919254659,0.9961916033318013,37.82370114326477,8,9,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9987577639751553,0.9986164116197516,38.60703253746033,8,9,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9925465838509316,0.9924234992809938,38.472843408584595,8,9,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9975155279503105,0.9971650475623602,39.38438868522644,8,9,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9937888198757764,0.9938288187354039,40.1787371635437,8,9,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9714285714285714,0.9730310996049687,40.31584692001343,8,9,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9937888198757764,0.9937783317791304,40.59151554107666,8,9,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9975155279503105,0.997404410253292,40.89780640602112,8,10,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9962732919254659,0.9959978309705589,40.98687481880188,8,10,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),1.0,0.9992314235736646,41.42843198776245,9,10,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9962732919254659,0.9959121186280745,41.7759006023407,9,10,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9950310559006211,0.9947087082009938,41.692192792892456,8,9,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9987577639751553,0.998175152089441,41.6730535030365,10,11,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9900621118012423,0.9907225325037268,41.86393117904663,8,9,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9900621118012423,0.99003204716559,41.92063069343567,9,10,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9937888198757764,0.9933975954228571,42.172757625579834,9,10,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9937888198757764,0.9936098416838509,42.53672409057617,9,10,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9826086956521739,0.9829324858352796,43.99492573738098,8,10,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9950310559006211,0.9947426760581366,44.05028057098389,9,10,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9788819875776398,0.9801402587300617,43.854146003723145,8,9,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9950310559006211,0.9949816271760248,44.223777055740356,8,10,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9987577639751553,0.9981511440973913,43.893043994903564,8,9,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9900621118012423,0.9897201767565218,44.28490400314331,9,10,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9950310559006211,0.9958141071468324,44.785396099090576,11,13,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9925465838509316,0.9929156131137888,45.02691650390625,11,14,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9975155279503105,0.9974266846557764,44.79466938972473,8,9,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9975155279503105,0.9974333198363975,45.221431493759155,8,10,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9826086956521739,0.9828413378442237,44.90849781036377,11,12,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.9900621118012423,0.9899081439219876,45.28224444389343,9,10,30
Weight Lifting,round_robin,CON-FOLD (confidence_fit),0.991304347826087,0.9908040788173913,45.7959246635437,11,12,30
Weight Lifting,best_rule,FOLD-RM (fit),1.0,0.9997514398873292,118.41690945625305,10,11,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9987577639751553,0.9984152505639752,118.81206607818604,10,11,30
Weight Lifting,best_rule,FOLD-RM (fit),1.0,0.9997903323704348,118.63604021072388,10,11,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9987577639751553,0.9988408529950311,119.15897178649902,10,12,30
Weight Lifting,best_rule,FOLD-RM (fit),1.0,0.9998160766427329,119.4678566455841,10,11,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9962732919254659,0.9961084044386335,120.70499587059021,10,12,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9987577639751553,0.9988576929095652,120.94593453407288,11,12,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9987577639751553,0.9983016286904348,121.24118328094482,11,12,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9975155279503105,0.9971160469637267,121.71373891830444,12,13,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9962732919254659,0.9960586929776397,122.13844752311707,11,13,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9975155279503105,0.9973692901515528,123.29293489456177,11,12,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9975155279503105,0.9973723257402485,123.45860528945923,11,12,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9975155279503105,0.9974149893556521,125.09559893608093,9,10,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9987577639751553,0.9983943846428571,125.50821304321289,9,10,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9987577639751553,0.9984109562100622,127.45823693275452,11,12,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9975155279503105,0.9971276671171428,128.98829102516174,10,11,30
Weight Lifting,best_rule,FOLD-RM (fit),1.0,0.9996013465285715,128.81900572776794,10,12,30
Weight Lifting,best_rule,FOLD-RM (fit),1.0,0.9990130607176397,129.56901693344116,10,11,30
Weight Lifting,best_rule,FOLD-RM (fit),1.0,0.9994871339515528,131.06473016738892,12,13,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9987577639751553,0.9988100641481987,131.05854201316833,11,12,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9975155279503105,0.9964489317131677,131.11408972740173,12,13,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9987577639751553,0.9972459759795032,131.41676115989685,11,13,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9975155279503105,0.9972954423300622,131.8244912624359,11,12,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9975155279503105,0.9972854913439752,132.67177867889404,12,14,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9937888198757764,0.9961371904385093,132.8980007171631,11,13,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9975155279503105,0.9973428635721739,133.09046983718872,12,14,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9975155279503105,0.997331788483851,133.23816561698914,12,14,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9987577639751553,0.9980018558836025,134.74190020561218,13,15,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9987577639751553,0.997528992381615,135.62299990653992,14,16,30
Weight Lifting,best_rule,FOLD-RM (fit),0.9962732919254659,0.9952419512572671,137.05070781707764,15,18,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9950310559006211,0.9951277784703106,124.20446801185608,8,9,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9937888198757764,0.993570747376646,125.68252563476562,8,9,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.991304347826087,0.9912547604556522,130.29729557037354,9,10,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9975155279503105,0.9974018647065839,130.80224227905273,8,9,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9937888198757764,0.9935355924884473,132.1554000377655,8,9,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9987577639751553,0.9983358885141616,132.4442903995514,9,10,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),1.0,0.999345073830559,134.49485278129578,9,10,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9962732919254659,0.9966178540924223,137.51015996932983,10,12,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9937888198757764,0.9933192362001242,138.07959604263306,9,10,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9838509316770186,0.9840419239955278,138.8278307914734,9,10,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9937888198757764,0.9928199534791304,139.6311366558075,9,10,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9962732919254659,0.9955929076895652,139.30536031723022,9,10,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9987577639751553,0.998399645517764,141.06231331825256,9,10,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9987577639751553,0.9984802466829814,140.76672744750977,9,10,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),1.0,0.9995137118250932,141.1014120578766,9,10,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9937888198757764,0.9937824253975155,141.07536220550537,11,13,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),1.0,0.9994752188827329,142.3289475440979,10,11,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9950310559006211,0.9945816280593789,143.03686666488647,12,13,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9875776397515528,0.9876047764747825,143.91295671463013,11,13,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9925465838509316,0.9920142734760249,145.54546284675598,10,12,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9950310559006211,0.9949596491403727,146.30643820762634,10,12,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9975155279503105,0.9971425450985093,145.90353441238403,10,11,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9950310559006211,0.9947070056062112,146.2764015197754,11,13,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9937888198757764,0.9935990060154037,146.62499856948853,10,11,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9950310559006211,0.9946484886864596,149.36647009849548,14,16,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9950310559006211,0.9949080817877018,149.9831199645996,11,13,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9950310559006211,0.9949463082752795,150.16271352767944,11,13,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9925465838509316,0.9914239236557765,151.56462454795837,13,16,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.9975155279503105,0.9958176748647205,152.1848213672638,14,17,30
Weight Lifting,best_rule,CON-FOLD (confidence_fit),0.991304347826087,0.9912742728354037,152.62859559059143,12,17,30
Weight Lifting,info_gain,FOLD-RM (fit),1.0,0.9996531962575155,33.37519955635071,9,11,30
Weight Lifting,info_gain,FOLD-RM (fit),0.9975155279503105,0.9969469730673292,37.274386167526245,14,15,30
Weight Lifting,info_gain,FOLD-RM (fit),0.9962732919254659,0.9958782150048447,37.56877303123474,14,14,30
Weight Lifting,info_gain,FOLD-RM (fit),1.0,0.9998862905068323,37.641958713531494,14,15,30
Weight Lifting,info_gain,FOLD-RM (fit),0.9975155279503105,0.9972733609865838,37.61642408370972,14,15,30
Weight Lifting,info_gain,FOLD-RM (fit),1.0,0.9995725433761491,37.8200409412384,14,14,30
Weight Lifting,info_gain,FOLD-RM (fit),1.0,0.9999076733587577,37.91678333282471,14,14,30
Weight Lifting,info_gain,FOLD-RM (fit),0.9987577639751553,0.9983294734253416,38.207454204559326,14,14,30
Weight Lifting,info_gain,FOLD-RM (fit),0.9987577639751553,0.9986449392032298,38.284578800201416,14,15,30
Weight Lifting,info_gain,FOLD-RM (fit),0.9987577639751553,0.9982812897978882,38.350208044052124,14,15,30
Weight Lifting,info_gain,FOLD-RM (fit),1.0,0.999701149688323,38.90558910369873,14,15,30
Weight Lifting,info_gain,FOLD-RM (fit),1.0,0.999757587479503,39.15962362289429,14,14,30
Weight Lifting,info_gain,FOLD-RM (fit),0.9987577639751553,0.9986729357279502,40.14506912231445,14,16,30
Weight Lifting,info_gain,FOLD-RM (fit),0.9975155279503105,0.9974278930657142,40.445398807525635,14,16,30
Weight Lifting,info_gain,FOLD-RM (fit),1.0,0.9998521370730434,40.273767948150635,14,16,30
Weight Lifting,info_gain,FOLD-RM (fit),1.0,0.9998780682759006,40.48093557357788,14,16,30
Weight Lifting,info_gain,FOLD-RM (fit),0.9987577639751553,0.9985307220363975,41.06822419166565,16,18,30
Weight Lifting,info_gain,FOLD-RM (fit),0.9987577639751553,0.9985470547722981,41.34858250617981,16,18,30
Weight Lifting,info_gain,FOLD-RM (fit),0.9975155279503105,0.9974326196298137,41.08919596672058,15,16,30
Weight Lifting,info_gain,FOLD-RM (fit),1.0,0.9996817819838509,41.35234761238098,15,16,30
Weight Lifting,info_gain,FOLD-RM (fit),1.0,0.9996562878914286,41.5405490398407,15,16,30
Weight Lifting,info_gain,FOLD-RM (fit),1.0,0.9996766045151553,41.793649435043335,15,17,30
Weight Lifting,info_gain,FOLD-RM (fit),0.9975155279503105,0.9972732722647205,41.63852095603943,15,16,30
Weight Lifting,info_gain,FOLD-RM (fit),1.0,0.9998991722890683,41.61646580696106,15,17,30
Weight Lifting,info_gain,FOLD-RM (fit),0.9987577639751553,0.9980217482549069,41.97825789451599,15,16,30
Weight Lifting,info_gain,FOLD-RM (fit),0.9975155279503105,0.9980009276434783,41.64511799812317,15,16,30
Weight Lifting,info_gain,FOLD-RM (fit),0.9962732919254659,0.9960793194110559,41.98718786239624,15,16,30
Weight Lifting,info_gain,FOLD-RM (fit),1.0,0.9999116889380124,41.91167640686035,15,17,30
Weight Lifting,info_gain,FOLD-RM (fit),1.0,0.9996600953226087,42.200921297073364,15,19,30
Weight Lifting,info_gain,FOLD-RM (fit),0.9987577639751553,0.9981634120895653,42.0640811920166,15,19,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.991304347826087,0.9911100367608696,35.226176261901855,11,12,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.986335403726708,0.9865364468284472,36.477184772491455,12,12,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9987577639751553,0.9985971049601242,36.54302930831909,13,13,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9950310559006211,0.9945343834457143,36.47755193710327,13,14,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.986335403726708,0.9865373944759007,36.987159729003906,12,12,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9875776397515528,0.9876478040686958,37.466058015823364,13,14,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.986335403726708,0.9861212457213664,37.56196856498718,13,15,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9975155279503105,0.9972200884591305,39.165303230285645,10,13,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9962732919254659,0.9962021392265838,39.33389639854431,13,14,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9950310559006211,0.9949574346798757,40.123114585876465,13,14,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9888198757763975,0.9916495396596273,40.326919078826904,12,12,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9937888198757764,0.9938396060591305,40.53893756866455,13,14,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9900621118012423,0.9902263997183852,40.685139179229736,13,13,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9751552795031055,0.9756053577207454,41.030481576919556,12,11,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9950310559006211,0.9946885898545341,40.984763860702515,13,13,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9739130434782609,0.9744375437672048,41.22252559661865,12,12,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9900621118012423,0.9900546235475777,41.577638149261475,13,13,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.991304347826087,0.9911415281265837,41.37364172935486,13,14,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9875776397515528,0.9875160468763975,41.3944776058197,13,14,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9950310559006211,0.9947901469231056,41.596556663513184,13,13,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.991304347826087,0.9913447471321739,41.618913888931274,13,14,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9925465838509316,0.992385717421118,41.76182723045349,13,13,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9888198757763975,0.9889144084452175,41.5712103843689,13,13,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9875776397515528,0.9876143376359006,41.78324365615845,13,13,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9888198757763975,0.9886744951459627,41.75216317176819,14,14,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9900621118012423,0.9894803428798757,42.06876730918884,15,15,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.986335403726708,0.9864976612822359,42.60374140739441,12,14,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9801242236024845,0.9807412511214907,42.77108025550842,12,12,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.9888198757763975,0.9889149433777641,42.76152324676514,12,14,30
Weight Lifting,info_gain,CON-FOLD (confidence_fit),0.991304347826087,0.9909541498987579,42.89441514015198,12,14,30
Wall Robot,greedy,FOLD-RM (fit),0.9926739926739927,0.9932491997902931,50.07121014595032,29,41,30
Wall Robot,greedy,FOLD-RM (fit),0.9935897435897436,0.9939144074932234,51.60249447822571,27,34,30
Wall Robot,greedy,FOLD-RM (fit),0.9917582417582418,0.9918007347109888,52.68785214424133,28,37,30
Wall Robot,greedy,FOLD-RM (fit),0.98992673992674,0.9910217763612638,52.91728115081787,27,34,30
Wall Robot,greedy,FOLD-RM (fit),0.9908424908424909,0.9911675940057693,53.3644118309021,28,37,30
Wall Robot,greedy,FOLD-RM (fit),0.9935897435897436,0.9938031468495422,54.57410645484924,29,37,30
Wall Robot,greedy,FOLD-RM (fit),0.9954212454212454,0.9952229193068681,54.60889029502869,28,37,30
Wall Robot,greedy,FOLD-RM (fit),0.9963369963369964,0.9961303315546705,55.567890644073486,27,37,30
Wall Robot,greedy,FOLD-RM (fit),0.9908424908424909,0.9913470995398351,55.632328748703,29,38,30
Wall Robot,greedy,FOLD-RM (fit),0.9935897435897436,0.9934232909782966,56.155401945114136,27,37,30
Wall Robot,greedy,FOLD-RM (fit),0.9917582417582418,0.9912732220641025,56.15819954872131,29,40,30
Wall Robot,greedy,FOLD-RM (fit),0.9917582417582418,0.9922572325396519,56.39973711967468,31,45,30
Wall Robot,greedy,FOLD-RM (fit),0.9908424908424909,0.992549929681685,56.53539514541626,31,40,30
Wall Robot,greedy,FOLD-RM (fit),0.9926739926739927,0.9925648753885531,56.78134608268738,31,41,30
Wall Robot,greedy,FOLD-RM (fit),0.98992673992674,0.9910455578526559,56.997652530670166,29,40,30
Wall Robot,greedy,FOLD-RM (fit),0.9963369963369964,0.9971423606663004,57.233126163482666,27,37,30
Wall Robot,greedy,FOLD-RM (fit),0.989010989010989,0.9891463156194139,57.9824960231781,33,46,30
Wall Robot,greedy,FOLD-RM (fit),0.9954212454212454,0.9951153830069596,58.07946705818176,31,44,30
Wall Robot,greedy,FOLD-RM (fit),0.9926739926739927,0.9927537408212455,58.184794902801514,31,41,30
Wall Robot,greedy,FOLD-RM (fit),0.9908424908424909,0.99138886280522,58.24960279464722,35,44,30
Wall Robot,greedy,FOLD-RM (fit),0.9908424908424909,0.9919250861965202,58.54879188537598,30,42,30
Wall Robot,greedy,FOLD-RM (fit),0.98992673992674,0.9906959124510073,58.58989071846008,30,43,30
Wall Robot,greedy,FOLD-RM (fit),0.9880952380952381,0.9880811338772895,58.72534966468811,31,44,30
Wall Robot,greedy,FOLD-RM (fit),0.9990842490842491,0.9985686581201465,58.756752252578735,28,39,30
Wall Robot,greedy,FOLD-RM (fit),0.9954212454212454,0.9951758357085164,58.972495555877686,29,40,30
Wall Robot,greedy,FOLD-RM (fit),0.9880952380952381,0.9902391287034799,58.96901798248291,33,46,30
Wall Robot,greedy,FOLD-RM (fit),0.9917582417582418,0.9945025409491759,58.932830572128296,30,43,30
Wall Robot,greedy,FOLD-RM (fit),0.9816849816849816,0.9834059831364469,59.333656787872314,33,44,30
Wall Robot,greedy,FOLD-RM (fit),0.9908424908424909,0.9911969119460624,59.34430503845215,31,42,30
Wall Robot,greedy,FOLD-RM (fit),0.9945054945054945,0.993757276065751,59.505594968795776,31,43,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9761904761904762,0.9783355487868133,53.227232456207275,18,22,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9615384615384616,0.9639230220802195,53.30865406990051,14,17,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9706959706959707,0.971627483737088,53.85554242134094,15,17,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9826007326007326,0.9824765561561355,54.278818130493164,23,27,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9835164835164835,0.9855010040693223,55.10788416862488,22,26,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9725274725274725,0.9738138911018318,55.800021171569824,18,22,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9871794871794872,0.9882503945911173,56.113653898239136,20,24,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9789377289377289,0.9794860075232599,56.27714920043945,17,21,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9771062271062271,0.9800097600461537,57.29013156890869,18,22,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9697802197802198,0.9741611821744505,58.43896126747131,17,20,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9844322344322345,0.9852471464835166,58.539597272872925,19,22,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9771062271062271,0.977707646652656,58.875900983810425,20,25,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9880952380952381,0.9887035006391025,58.8091676235199,18,22,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9816849816849816,0.982004950714194,59.073453426361084,20,24,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9853479853479854,0.9861550335341576,58.94836378097534,18,22,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.978021978021978,0.9783775672698717,59.095855951309204,19,24,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.98992673992674,0.9897650320996338,59.09723496437073,18,21,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9706959706959707,0.9717777137988095,59.13819432258606,18,21,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9652014652014652,0.9695280967895601,59.509435176849365,19,21,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9615384615384616,0.9638951136598898,59.697187185287476,13,16,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9725274725274725,0.9733868245602564,60.1154842376709,17,20,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9807692307692307,0.9808775034232599,60.377471923828125,20,24,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9652014652014652,0.9685870733347074,60.45267605781555,16,19,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.956959706959707,0.9603052209076005,60.661539793014526,14,19,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9798534798534798,0.9803661100676738,60.73068809509277,18,23,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9835164835164835,0.9841216958496335,60.674203872680664,18,21,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9642857142857143,0.9675801934043038,60.808839559555054,20,25,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9789377289377289,0.979836379211447,60.82964253425598,17,20,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9807692307692307,0.9819157005102566,60.82404828071594,21,28,30
Wall Robot,greedy,CON-FOLD (confidence_fit),0.9761904761904762,0.9770663971505491,60.92861819267273,19,23,30
Wall Robot,round_robin,FOLD-RM (fit),0.9908424908424909,0.9915184683585165,46.29409337043762,29,35,30
Wall Robot,round_robin,FOLD-RM (fit),0.9908424908424909,0.9922024656034798,48.34198617935181,29,41,30
Wall Robot,round_robin,FOLD-RM (fit),0.9880952380952381,0.9882049978766484,50.296000957489014,28,42,30
