dataset,strategy,fit_method,metric,accuracy,brier_score,time,num_rules,num_preds,trial_count
Annaburroo,greedy,FOLD-RM (fit),original,0.4426229508196721,0.7023874601737704,0.007925987243652344,19,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.5245901639344263,0.7620773430311475,0.00853586196899414,23,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4262295081967213,0.7003451191114753,0.015581130981445312,22,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.16393442622950818,0.7782005221721312,0.0015292167663574219,3,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4426229508196721,0.7088992270606558,0.00970315933227539,24,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.32786885245901637,0.6869699728918033,0.008292198181152344,22,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.5245901639344263,0.7377778982278689,0.008292198181152344,20,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0020046234130859375,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.3770491803278688,0.6780697726901639,0.00762486457824707,22,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0010037422180175781,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.5081967213114754,0.7314298747491803,0.0076100826263427734,20,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.002004384994506836,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4098360655737705,0.6947675342901638,0.009057283401489258,19,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.2786885245901639,0.7356268052770492,0.0015130043029785156,8,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.18032786885245902,0.7553881241131147,0.0,5,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.3114754098360656,0.7857423921000001,0.00535273551940918,6,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4098360655737705,0.6955045119540983,0.010317087173461914,22,0,300
