Dataset,Metric,Fit Method,Avg Accuracy,Std Accuracy,Avg Brier Score,Std Brier Score,Avg Time,Num Rules Avg,Num Rules Std,Num Preds Avg,Num Preds Std
Page Blocks,Gini_Impurity,FOLD-RM (fit),0.9655707762557079,0.00279166064367984,0.9697493960960001,0.0024788335092242944,3.6644866466522217,64.6,14.901155809011744,115.2,29.275700959441888
Page Blocks,Precision_Gini_Impurity,CON-FOLD (confidence_fit),0.906027397260274,0.01374556478413726,0.9161682896912332,0.011222534189016769,11.749623823165894,8.4,6.569288816573339,9.3,7.180993431738165
Page Blocks,Precision_Gini_Impurity,FOLD-RM (fit),0.9664840182648401,0.004219182474887958,0.9696514085032787,0.003234559847435722,3.3692925930023194,57.1,7.837941906733765,103.4,18.863250574124873
Page Blocks,Precision_Information_Gain,CON-FOLD (confidence_fit),0.0,0.0,0.75,0.0,0.13575353622436523,0.0,0.0,0.0,0.0
Page Blocks,Precision_Information_Gain,FOLD-RM (fit),0.9663926940639269,0.006190915710873034,0.9697975005292147,0.005016788822940579,3.098687219619751,55.8,8.121302577515232,98.9,13.843971812870594
Page Blocks,TP_Gini_Impurity,CON-FOLD (confidence_fit),0.9014611872146119,0.008816977312871224,0.912408407828256,0.0074001321016951924,26.21361548900604,3.3,1.2516655570345725,6.4,2.988868236194653
Page Blocks,TP_Gini_Impurity,FOLD-RM (fit),0.9684018264840182,0.005311130225282068,0.9724963215807216,0.004152043367990947,4.188615870475769,65.1,13.287002839032,118.9,31.214134974754984
Page Blocks,TP_Information_Gain,CON-FOLD (confidence_fit),0.0,0.0,0.75,0.0,0.1321774959564209,0.0,0.0,0.0,0.0
Page Blocks,TP_Information_Gain,FOLD-RM (fit),0.9672146118721461,0.006095125527539837,0.9705565141755983,0.0053084360037937,3.4260058403015137,63.5,14.104766727757125,113.6,27.121946832777326
Page Blocks,information_gain,CON-FOLD (confidence_fit),0.9047488584474885,0.007773591703395925,0.9140411480417537,0.006255943609799819,3.0145624399185182,2.0,0.0,2.0,0.0
Page Blocks,information_gain,FOLD-RM (fit),0.9640182648401826,0.005746897798192617,0.968205678811224,0.004849418611057965,3.9679481267929075,63.9,7.852105167122735,117.4,17.833800616930887
Page Blocks,original,CON-FOLD (confidence_fit),0.9557990867579909,0.00821579500813112,0.9593509013021826,0.007228230793381677,2.03520348072052,21.6,4.7422451316743315,30.8,7.052186422190876
Page Blocks,original,FOLD-RM (fit),0.9664840182648401,0.00529102713410458,0.9701209591452145,0.004784585141236344,3.8313809871673583,63.3,16.472536065962778,113.0,31.034031499486346
